doy,year,hour,shf,site,loc,sensorZ
193,2016,7.5,6.096782,hd,moss,5
193,2016,8,6.39659,hd,moss,5
193,2016,8.5,6.677976,hd,moss,5
193,2016,9,6.893466,hd,moss,5
193,2016,9.5,6.993335,hd,moss,5
193,2016,10,7.039275,hd,moss,5
193,2016,10.5,7.31336,hd,moss,5
193,2016,11,7.694174,hd,moss,5
193,2016,11.5,8.01082,hd,moss,5
193,2016,12,8.455442,hd,moss,5
193,2016,12.5,9.854249,hd,moss,5
193,2016,13,9.10788,hd,moss,5
193,2016,13.5,9.223014,hd,moss,5
193,2016,14,9.569408,hd,moss,5
193,2016,14.5,9.901054,hd,moss,5
193,2016,15,10.30325,hd,moss,5
193,2016,15.5,10.5542,hd,moss,5
193,2016,16,10.64112,hd,moss,5
193,2016,16.5,10.64761,hd,moss,5
193,2016,17,10.53891,hd,moss,5
193,2016,17.5,10.38576,hd,moss,5
193,2016,18,10.25096,hd,moss,5
193,2016,18.5,10.16324,hd,moss,5
193,2016,19,10.02037,hd,moss,5
193,2016,19.5,9.83327,hd,moss,5
193,2016,20,9.669404,hd,moss,5
193,2016,20.5,9.554717,hd,moss,5
193,2016,21,9.444242,hd,moss,5
193,2016,21.5,9.252081,hd,moss,5
193,2016,22,9.000506,hd,moss,5
193,2016,22.5,8.734422,hd,moss,5
193,2016,23,8.463388,hd,moss,5
193,2016,23.5,8.184266,hd,moss,5
194,2016,0,7.895243,hd,moss,5
194,2016,0.5,7.611561,hd,moss,5
194,2016,1,7.34894,hd,moss,5
194,2016,1.5,7.123209,hd,moss,5
194,2016,2,6.896365,hd,moss,5
194,2016,2.5,6.683105,hd,moss,5
194,2016,3,6.478361,hd,moss,5
194,2016,3.5,6.375624,hd,moss,5
194,2016,4,6.38625,hd,moss,5
194,2016,4.5,6.504835,hd,moss,5
194,2016,5,6.738939,hd,moss,5
194,2016,5.5,7.057628,hd,moss,5
194,2016,6,7.463657,hd,moss,5
194,2016,6.5,7.893832,hd,moss,5
194,2016,7,8.447622,hd,moss,5
194,2016,7.5,9.134323,hd,moss,5
194,2016,8,9.786077,hd,moss,5
194,2016,8.5,10.23768,hd,moss,5
194,2016,9,10.6198,hd,moss,5
194,2016,9.5,11.17245,hd,moss,5
194,2016,10,12.11729,hd,moss,5
194,2016,10.5,13.51003,hd,moss,5
194,2016,11,15.01204,hd,moss,5
194,2016,11.5,16.44866,hd,moss,5
194,2016,12,18.08627,hd,moss,5
194,2016,12.5,19.85839,hd,moss,5
194,2016,13,21.35753,hd,moss,5
194,2016,13.5,22.10623,hd,moss,5
194,2016,14,23.50632,hd,moss,5
194,2016,14.5,24.87391,hd,moss,5
194,2016,15,24.81765,hd,moss,5
194,2016,15.5,24.01113,hd,moss,5
194,2016,16,23.16802,hd,moss,5
194,2016,16.5,22.66951,hd,moss,5
194,2016,17,22.31695,hd,moss,5
194,2016,17.5,22.08178,hd,moss,5
194,2016,18,21.93138,hd,moss,5
194,2016,18.5,21.64297,hd,moss,5
194,2016,19,21.20761,hd,moss,5
194,2016,19.5,20.79235,hd,moss,5
194,2016,20,20.38087,hd,moss,5
194,2016,20.5,19.87948,hd,moss,5
194,2016,21,19.41329,hd,moss,5
194,2016,21.5,18.98792,hd,moss,5
194,2016,22,18.53009,hd,moss,5
194,2016,22.5,18.0008,hd,moss,5
194,2016,23,17.43368,hd,moss,5
194,2016,23.5,16.80555,hd,moss,5
195,2016,0,16.16607,hd,moss,5
195,2016,0.5,15.53903,hd,moss,5
195,2016,1,14.9758,hd,moss,5
195,2016,1.5,14.52244,hd,moss,5
195,2016,2,14.21152,hd,moss,5
195,2016,2.5,14.01704,hd,moss,5
195,2016,3,13.89789,hd,moss,5
195,2016,3.5,13.78996,hd,moss,5
195,2016,4,13.68569,hd,moss,5
195,2016,4.5,13.57454,hd,moss,5
195,2016,5,13.47825,hd,moss,5
195,2016,5.5,13.40551,hd,moss,5
195,2016,6,13.35599,hd,moss,5
195,2016,6.5,13.30229,hd,moss,5
195,2016,7,13.28928,hd,moss,5
195,2016,7.5,13.2748,hd,moss,5
195,2016,8,13.27112,hd,moss,5
195,2016,8.5,13.31858,hd,moss,5
195,2016,9,13.4613,hd,moss,5
195,2016,9.5,13.67886,hd,moss,5
195,2016,10,13.90542,hd,moss,5
195,2016,10.5,14.15498,hd,moss,5
