doy,year,hour,shf,site,loc,sensorZ
190,2016,13.5,22.43211,ld,moss,5
190,2016,14,22.07061,ld,moss,5
190,2016,14.5,25.95026,ld,moss,5
190,2016,15,26.87462,ld,moss,5
190,2016,15.5,29.09678,ld,moss,5
190,2016,16,30.35849,ld,moss,5
190,2016,16.5,28.47544,ld,moss,5
190,2016,17,25.372,ld,moss,5
190,2016,17.5,22.03598,ld,moss,5
190,2016,18,17.36258,ld,moss,5
190,2016,18.5,12.97022,ld,moss,5
190,2016,19,10.26361,ld,moss,5
190,2016,19.5,8.203078,ld,moss,5
190,2016,20,6.253033,ld,moss,5
190,2016,20.5,4.680175,ld,moss,5
190,2016,21,2.352023,ld,moss,5
190,2016,21.5,0.8653229,ld,moss,5
190,2016,22,0.9844961,ld,moss,5
190,2016,22.5,1.761411,ld,moss,5
190,2016,23,2.059983,ld,moss,5
190,2016,23.5,1.940795,ld,moss,5
191,2016,0,1.668365,ld,moss,5
191,2016,0.5,1.662658,ld,moss,5
191,2016,1,1.637237,ld,moss,5
191,2016,1.5,1.750219,ld,moss,5
191,2016,2,2.371028,ld,moss,5
191,2016,2.5,2.854257,ld,moss,5
191,2016,3,2.713486,ld,moss,5
191,2016,3.5,2.137393,ld,moss,5
191,2016,4,2.569709,ld,moss,5
191,2016,4.5,3.610438,ld,moss,5
191,2016,5,4.178538,ld,moss,5
191,2016,5.5,4.959537,ld,moss,5
191,2016,6,5.48948,ld,moss,5
191,2016,6.5,6.634787,ld,moss,5
191,2016,7,8.148957,ld,moss,5
191,2016,7.5,9.884859,ld,moss,5
191,2016,8,11.93556,ld,moss,5
191,2016,8.5,14.1867,ld,moss,5
191,2016,9,14.9451,ld,moss,5
191,2016,9.5,17.66168,ld,moss,5
191,2016,10,19.55689,ld,moss,5
191,2016,10.5,19.0469,ld,moss,5
191,2016,11,17.79394,ld,moss,5
191,2016,11.5,18.81679,ld,moss,5
191,2016,12,21.23108,ld,moss,5
191,2016,12.5,25.9603,ld,moss,5
191,2016,13,28.14873,ld,moss,5
191,2016,13.5,26.5425,ld,moss,5
191,2016,14,23.6514,ld,moss,5
191,2016,14.5,22.03124,ld,moss,5
191,2016,15,22.94763,ld,moss,5
191,2016,15.5,22.2993,ld,moss,5
191,2016,16,17.44586,ld,moss,5
191,2016,16.5,19.84369,ld,moss,5
191,2016,17,22.33351,ld,moss,5
191,2016,17.5,22.34143,ld,moss,5
191,2016,18,18.89413,ld,moss,5
191,2016,18.5,16.19839,ld,moss,5
191,2016,19,14.14827,ld,moss,5
191,2016,19.5,11.05027,ld,moss,5
191,2016,20,8.053931,ld,moss,5
191,2016,20.5,6.840799,ld,moss,5
191,2016,21,6.151957,ld,moss,5
191,2016,21.5,3.866377,ld,moss,5
191,2016,22,1.127076,ld,moss,5
191,2016,22.5,-1.365028,ld,moss,5
191,2016,23,-3.250962,ld,moss,5
191,2016,23.5,-4.430797,ld,moss,5
192,2016,0,-4.365487,ld,moss,5
192,2016,0.5,-3.157699,ld,moss,5
192,2016,1,-2.4824,ld,moss,5
192,2016,1.5,-1.959736,ld,moss,5
192,2016,2,-1.524921,ld,moss,5
192,2016,2.5,-1.258077,ld,moss,5
192,2016,3,-0.3177856,ld,moss,5
192,2016,3.5,0.9185351,ld,moss,5
192,2016,4,1.951636,ld,moss,5
192,2016,4.5,2.840481,ld,moss,5
192,2016,5,3.625428,ld,moss,5
192,2016,5.5,4.560603,ld,moss,5
192,2016,6,5.242299,ld,moss,5
192,2016,6.5,5.450836,ld,moss,5
192,2016,7,6.806401,ld,moss,5
192,2016,7.5,7.846144,ld,moss,5
192,2016,8,8.753425,ld,moss,5
192,2016,8.5,12.86083,ld,moss,5
