doy,year,hour,shf,site,loc,sensorZ
191,2016,17,13.3664,ld,organic,5
191,2016,17.5,13.31361,ld,organic,5
191,2016,18,13.35567,ld,organic,5
191,2016,18.5,12.35026,ld,organic,5
191,2016,19,11.68412,ld,organic,5
191,2016,19.5,10.9174,ld,organic,5
191,2016,20,9.870212,ld,organic,5
191,2016,20.5,8.981052,ld,organic,5
191,2016,21,7.993115,ld,organic,5
191,2016,21.5,6.658147,ld,organic,5
191,2016,22,5.134093,ld,organic,5
191,2016,22.5,3.547252,ld,organic,5
191,2016,23,2.050944,ld,organic,5
191,2016,23.5,0.9151973,ld,organic,5
192,2016,0,0.4599119,ld,organic,5
192,2016,0.5,0.5298256,ld,organic,5
192,2016,1,0.6068161,ld,organic,5
192,2016,1.5,0.6847721,ld,organic,5
192,2016,2,0.766359,ld,organic,5
192,2016,2.5,0.8894696,ld,organic,5
192,2016,3,1.313299,ld,organic,5
192,2016,3.5,1.929094,ld,organic,5
192,2016,4,2.504265,ld,organic,5
192,2016,4.5,3.024544,ld,organic,5
192,2016,5,3.536252,ld,organic,5
192,2016,5.5,4.109145,ld,organic,5
192,2016,6,4.57318,ld,organic,5
192,2016,6.5,4.968635,ld,organic,5
192,2016,7,5.871784,ld,organic,5
192,2016,7.5,6.571518,ld,organic,5
192,2016,8,7.348656,ld,organic,5
192,2016,8.5,9.117163,ld,organic,5
192,2016,9,10.39915,ld,organic,5
192,2016,9.5,11.25948,ld,organic,5
192,2016,10,11.92819,ld,organic,5
192,2016,10.5,12.58777,ld,organic,5
192,2016,11,12.86125,ld,organic,5
192,2016,11.5,12.71387,ld,organic,5
192,2016,12,12.62316,ld,organic,5
192,2016,12.5,13.39616,ld,organic,5
192,2016,13,14.38222,ld,organic,5
192,2016,13.5,16.09457,ld,organic,5
192,2016,14,17.30075,ld,organic,5
192,2016,14.5,16.53987,ld,organic,5
192,2016,15,15.77943,ld,organic,5
192,2016,15.5,14.89197,ld,organic,5
192,2016,16,14.64387,ld,organic,5
192,2016,16.5,14.30631,ld,organic,5
192,2016,17,13.81429,ld,organic,5
192,2016,17.5,13.09251,ld,organic,5
192,2016,18,12.38472,ld,organic,5
192,2016,18.5,11.85043,ld,organic,5
192,2016,19,11.48904,ld,organic,5
192,2016,19.5,10.91747,ld,organic,5
192,2016,20,10.28875,ld,organic,5
192,2016,20.5,9.855179,ld,organic,5
192,2016,21,9.07491,ld,organic,5
192,2016,21.5,7.580317,ld,organic,5
192,2016,22,5.871727,ld,organic,5
192,2016,22.5,4.311611,ld,organic,5
192,2016,23,3.180858,ld,organic,5
192,2016,23.5,2.47192,ld,organic,5
193,2016,0,2.03459,ld,organic,5
193,2016,0.5,1.855642,ld,organic,5
193,2016,1,1.858122,ld,organic,5
193,2016,1.5,1.932137,ld,organic,5
193,2016,2,2.006696,ld,organic,5
193,2016,2.5,2.118723,ld,organic,5
193,2016,3,2.344828,ld,organic,5
